condition,eta,delta,metadata_path,case,episode,rollout_path,cutting_error_volume,episode_cumulative_normalized_cutting_error_rate,part_remaining_rate,part_occupancy_rate,num_steps,step_cutting_error_volumes,step_part_remaining_rates,step_part_occupancy_rates,execution_error_enabled,execution_error_mode,execution_error_seed,cases_name,num_episodes_config,task_step_config,epoch,infer_model,control_mode,num_steps_with_shift,mean_abs_sampled_shift,mean_abs_applied_shift,max_abs_sampled_shift,max_abs_applied_shift
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_4/episode_3/rollout_data.pickle,8.0,33.33333333333333,66.66666666666666,4.5454545325413225,8,"[0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666]","[0.8522727269700736, 1.8181818161157024, 4.5454545325413225, 4.5454545325413225, 4.5454545325413225, 4.5454545325413225, 4.5454545325413225, 4.5454545325413225]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,0.75,0.5,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_4/episode_4/rollout_data.pickle,0.0,0.0,100.0,49.99999895833336,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[0.7812499997456869, 2.083333331524884, 3.7037036979881117, 7.407407384545039, 22.222222016460908, 26.666666370370372, 33.33333287037038, 49.99999895833336]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,0.625,0.625,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_4/episode_5/rollout_data.pickle,24.0,100.0,0.0,0.0,8,"[0.0, 0.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8522727269700736, 1.7045454533348399, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,0.625,0.375,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_5/episode_0/rollout_data.pickle,24.0,66.66666666666666,33.33333333333333,6.249999967447916,8,"[0.0, 12.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 66.66666666666666, 66.66666666666666, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333]","[1.1718749996185303, 2.083333331524884, 4.16666665943287, 3.124999991861979, 6.249999967447916, 6.249999967447916, 6.249999967447916, 6.249999967447916]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,0.625,0.625,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_5/episode_1/rollout_data.pickle,36.0,99.99999999999999,0.0,0.0,8,"[0.0, 24.0, 0.0, 0.0, 0.0, 0.0, 12.0, 0.0]","[100.0, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 0.0, 0.0]","[1.2784090904551104, 1.3636363620867769, 2.272727268422865, 3.4090908994059923, 6.818181779442149, 6.818181779442149, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,0.625,0.375,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_5/episode_2/rollout_data.pickle,33.0,91.66666666666666,25.0,11.249999859375002,8,"[0.0, 0.0, 9.0, 0.0, 24.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 75.0, 75.0, 25.0, 25.0, 25.0, 25.0]","[1.4062499994506836, 2.812499997802734, 4.218749993408203, 8.437499973632812, 11.249999859375002, 11.249999859375002, 11.249999859375002, 11.249999859375002]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,0.625,0.5,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_5/episode_3/rollout_data.pickle,36.0,100.0,0.0,0.0,8,"[0.0, 0.0, 18.0, 0.0, 9.0, 9.0, 0.0, 0.0]","[100.0, 100.0, 50.0, 50.0, 25.0, 0.0, 0.0, 0.0]","[1.2784090904551104, 2.9220779197061053, 3.3395176190361453, 7.792207758475291, 11.688311536515435, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,0.5,0.375,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_5/episode_4/rollout_data.pickle,12.0,33.33333333333333,66.66666666666666,7.499999976562501,8,"[0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666]","[1.4062499994506836, 2.4999999973958333, 7.499999976562501, 7.499999976562501, 7.499999976562501, 7.499999976562501, 7.499999976562501, 7.499999976562501]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,0.5,0.375,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_5/episode_5/rollout_data.pickle,12.0,33.33333333333333,66.66666666666666,7.499999976562501,8,"[0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666]","[1.4062499994506836, 2.4999999973958333, 7.499999976562501, 7.499999976562501, 7.499999976562501, 7.499999976562501, 7.499999976562501, 7.499999976562501]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,0.75,0.5,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_6/episode_0/rollout_data.pickle,12.0,25.0,75.0,4.687499993896484,8,"[0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 75.0, 75.0, 75.0, 75.0, 75.0, 75.0, 75.0]","[1.5624999994913737, 2.678571426578444, 4.687499993896484, 4.687499993896484, 4.687499993896484, 4.687499993896484, 4.687499993896484, 4.687499993896484]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,0.75,0.5,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_6/episode_1/rollout_data.pickle,60.0,125.0,0.0,0.0,8,"[0.0, 24.0, 12.0, 24.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 50.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.874999999267578, 2.4999999973958333, 7.499999953125, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,0.75,0.625,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_6/episode_2/rollout_data.pickle,48.0,100.0,0.0,0.0,8,"[0.0, 12.0, 0.0, 36.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 75.0, 75.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.874999999267578, 3.214285711415816, 5.624999991210937, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,0.875,0.625,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_6/episode_3/rollout_data.pickle,24.0,50.0,50.0,6.818181798811985,8,"[0.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]","[1.7045454539401472, 2.2727272705750687, 3.4090909042484503, 6.818181798811985, 6.818181798811985, 6.818181798811985, 6.818181798811985, 6.818181798811985]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,0.5,0.375,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_6/episode_4/rollout_data.pickle,48.0,99.99999999999999,0.0,0.0,8,"[0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 16.0, 16.0]","[100.0, 100.0, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 33.33333333333333, 0.0]","[1.874999999267578, 3.749999997070312, 5.714285704081632, 13.333333277777779, 19.999999875, 19.999999875, 19.999999750000004, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.0,0.625,1.0,1.0
eta_1p0_delta_1,1.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D1_E100000/epsilon_greedy_00/Object_6/episode_5/rollout_data.pickle,48.0,100.0,0.0,0.0,8,"[0.0, 24.0, 0.0, 12.0, 0.0, 12.0, 0.0, 0.0]","[100.0, 50.0, 50.0, 25.0, 25.0, 0.0, 0.0, 0.0]","[1.5624999994913737, 2.083333331524884, 4.16666665943287, 6.249999967447916, 6.249999967447916, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,0.5,0.5,1.0,1.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_4/episode_0/rollout_data.pickle,48.0,200.0,0.0,0.0,8,"[6.0, 8.0, 0.0, 6.0, 12.0, 16.0, 0.0, 0.0]","[75.0, 50.0, 50.0, 33.33333333333333, 16.666666666666664, 0.0, 0.0, 0.0]","[0.7812499996609159, 1.666666664351852, 3.333333324074074, 9.999999875000002, 39.9999960000004, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.375,0.875,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_4/episode_1/rollout_data.pickle,0.0,0.0,100.0,1.7045454533348399,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[0.7211538459371533, 0.7211538459371533, 0.7211538459371533, 0.7211538459371533, 0.7211538459371533, 1.0489510484925915, 1.4423076914409207, 1.7045454533348399]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,7,1.375,1.375,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_4/episode_2/rollout_data.pickle,0.0,0.0,100.0,29.999999625000008,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[0.937499999633789, 1.874999998535156, 3.333333328703704, 5.5555555426954735, 12.499999934895833, 14.99999990625, 18.749999853515625, 29.999999625000008]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.125,0.875,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_4/episode_3/rollout_data.pickle,28.0,116.66666666666666,16.666666666666664,22.22222098765439,8,"[0.0, 0.0, 0.0, 12.0, 0.0, 0.0, 16.0, 0.0]","[100.0, 100.0, 100.0, 50.0, 50.0, 50.0, 16.666666666666664, 16.666666666666664]","[0.7812499997456869, 1.5624999989827473, 3.1249999959309895, 4.687499981689453, 12.499999869791669, 16.66666643518519, 16.66666597222225, 22.22222098765439]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.375,1.125,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_4/episode_4/rollout_data.pickle,12.0,50.0,50.0,8.571428510204083,8,"[0.0, 0.0, 0.0, 0.0, 12.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 50.0, 50.0, 50.0, 50.0]","[0.7211538459371533, 0.7211538459371533, 0.7211538459371533, 0.9615384611532298, 1.1538461527366861, 2.637362631566236, 4.8979591636818, 8.571428510204083]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,1.125,0.875,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_4/episode_5/rollout_data.pickle,0.0,0.0,100.0,26.666666370370372,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[0.8522727269700736, 1.3636363628615702, 1.9834710727409328, 4.3636363557024795, 9.5999999616, 13.714285635918369, 22.857142639455784, 26.666666370370372]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.25,1.125,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_5/episode_0/rollout_data.pickle,33.0,91.66666666666666,25.0,74.99999375000053,8,"[0.0, 9.0, 0.0, 0.0, 0.0, 24.0, 0.0, 0.0]","[100.0, 75.0, 75.0, 75.0, 75.0, 25.0, 25.0, 25.0]","[1.1718749996185303, 1.7578124988555908, 4.017857136878189, 9.642857108418369, 25.71428546938776, 42.85714081632663, 59.999996000000266, 74.99999375000053]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,7,1.25,1.125,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_5/episode_1/rollout_data.pickle,0.0,0.0,100.0,21.428571301020412,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[1.1718749996185303, 2.0833333321277006, 3.1249999972873264, 4.166666661844136, 5.555555546982167, 9.523809498614261, 12.244897917534361, 21.428571301020412]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,8,1.25,1.25,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_5/episode_2/rollout_data.pickle,21.0,58.33333333333333,50.0,37.49999921875002,8,"[12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0]","[66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 50.0]","[1.0416666662145544, 1.8518518504229537, 3.2921810654428243, 7.407407384545039, 11.111111059670781, 19.999999833333334, 24.999999739583338, 37.49999921875002]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.125,1.125,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_5/episode_3/rollout_data.pickle,39.0,108.33333333333333,16.666666666666664,39.99999733333352,8,"[0.0, 0.0, 9.0, 0.0, 18.0, 0.0, 0.0, 12.0]","[100.0, 100.0, 75.0, 75.0, 25.0, 25.0, 25.0, 16.666666666666664]","[1.2784090904551104, 2.5568181800022596, 3.835227267279507, 6.026785700833067, 16.07142828443878, 21.42857091836736, 29.99999900000003, 39.99999733333352]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.0,1.0,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_5/episode_4/rollout_data.pickle,0.0,0.0,100.0,47.99999936000001,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[1.4062499994506836, 2.812499997802734, 4.499999994375, 14.9999999375, 21.428571301020412, 24.489795751770096, 34.28571395918368, 47.99999936000001]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,0.625,0.625,1.0,1.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_5/episode_5/rollout_data.pickle,0.0,0.0,100.0,39.99999955555556,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[1.4062499994506836, 2.4999999982638887, 3.999999995555555, 6.666666654320988, 13.33333328395062, 26.6666664691358, 34.28571395918368, 39.99999955555556]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,8,1.125,1.125,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_6/episode_0/rollout_data.pickle,0.0,0.0,100.0,4.285714281887755,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[1.4423076918743065, 1.4423076918743065, 1.7751479283375935, 2.097902096985183, 2.7272727257231404, 2.999999998125, 3.4285714261224487, 4.285714281887755]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.25,1.0,2.0,2.0
